episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,0,0,1,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.233287811279297,-99.45369720458984,86.53359985351562,71.97538757324219,-0.8777809143066406,1.9068152904510498
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,1,1,2,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.069925308227539,-99.70238494873047,86.04939270019531,70.8489761352539,-0.9020786285400391,2.0467240810394287
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,2,2,3,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.292001724243164,-99.17362976074219,86.50517272949219,70.03890991210938,-0.9191837310791016,1.8598484992980957
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,3,3,4,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.1215972900390625,-99.35405731201172,86.34420776367188,69.38159942626953,-0.954371452331543,1.8612005710601807
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,4,4,5,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.749929428100586,-100.056884765625,86.11288452148438,68.51724243164062,-1.0189180374145508,1.6447570323944092
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,5,5,6,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.716157913208008,-100.0454330444336,86.40202331542969,68.3466796875,-0.9556465148925781,1.7558486461639404
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,6,6,7,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.678134918212891,-99.91172790527344,86.65267944335938,68.0437240600586,-0.8298501968383789,1.7915887832641602
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,7,7,8,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.647743225097656,-100.13243865966797,85.55369567871094,67.54528045654297,-0.9326763153076172,1.7962908744812012
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,8,8,9,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.54710578918457,-99.97126770019531,85.48136901855469,67.39881896972656,-0.9226837158203125,1.7495224475860596
017_toy,put the toy on the tray,1,1,0,0.0,1788333743.571215,00000_front_put_the_toy_on_the_tray.png,00000_wrist_put_the_toy_on_the_tray.png,recap.png,50,9,9,10,-5.0989010989010985,-101.14285714285714,91.82417582417582,74.54945054945055,-0.9230769230769231,1.7123287671232876,-5.525688171386719,-100.41761016845703,85.76229858398438,66.93299102783203,-0.9861116409301758,1.671804428100586
