action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,1114,50,,-1.69,-102.66,89.15,77.81,-1.99,0.87
2,0.87,1115,49,0.592,-1.87,-102.57,89.75,77.84,-1.87,0.79
3,0.90,1116,48,0.477,-1.94,-102.09,89.27,78.06,-1.83,0.75
4,0.94,1117,47,0.493,-1.98,-102.58,89.64,77.83,-1.94,0.6
5,0.97,1118,46,0.356,-1.93,-102.54,89.28,77.93,-1.87,0.83
6,1.00,1119,45,0.541,-1.86,-102.69,89.82,77.93,-1.84,0.63
7,1.04,1120,44,0.683,-1.99,-102.0,89.64,77.93,-1.85,0.72
8,1.07,1121,43,0.253,-2.05,-101.88,89.74,78.19,-1.81,0.77
9,1.10,1122,42,0.923,-2.13,-102.8,90.55,77.92,-1.86,0.85
10,1.14,1123,41,0.877,-2.06,-102.53,89.67,77.9,-1.83,0.7
11,1.17,1124,40,0.213,-2.07,-102.74,89.82,77.96,-1.99,0.66
12,1.20,1125,39,0.525,-2.08,-102.44,89.29,78.04,-1.9,0.77
13,1.24,1126,38,0.439,-1.94,-102.88,89.43,77.95,-1.88,0.74
14,1.27,1127,37,0.659,-2.22,-102.22,89.25,77.92,-1.91,0.88
15,1.30,1128,36,0.731,-2.03,-102.47,89.98,77.75,-1.97,0.84
16,1.34,1129,35,0.238,-2.17,-102.58,89.74,77.73,-1.94,0.8
17,1.37,1130,34,0.181,-2.23,-102.49,89.56,77.88,-1.94,0.76
18,1.40,1131,33,0.349,-2.19,-102.56,89.91,78.07,-1.87,0.68
19,1.44,1132,32,0.467,-2.06,-102.47,89.44,77.91,-1.85,0.76
20,2.21,1133,49,1.826,-2.86,-102.03,87.94,76.08,-1.69,0.85
21,2.24,1134,48,0.779,-3.02,-102.53,88.72,76.32,-1.66,0.82
22,2.27,1135,47,0.710,-2.85,-102.14,88.01,76.15,-1.65,0.93
23,2.31,1136,46,0.729,-3.58,-101.89,88.17,76.16,-1.56,0.94
24,2.34,1137,45,0.211,-3.78,-102.1,88.04,76.08,-1.54,0.93
25,2.38,1138,44,0.313,-3.86,-101.79,88.28,75.99,-1.68,0.96
26,2.41,1139,43,0.760,-3.94,-102.02,89.04,76.31,-1.72,1.01
27,2.44,1140,42,0.265,-4.17,-101.76,88.97,76.31,-1.67,0.95
