action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.80,166,50,,-8.36,-101.57,89.52,74.02,-2.48,0.84
2,0.84,167,49,0.599,-8.42,-101.99,88.92,73.89,-2.45,1.09
3,0.87,168,48,0.419,-8.69,-101.97,88.96,74.31,-2.38,1.03
4,0.90,169,47,0.560,-8.58,-102.03,89.52,74.37,-2.35,0.93
5,0.94,170,46,0.650,-8.27,-102.68,89.52,74.19,-2.32,0.9
6,0.97,171,45,0.484,-8.05,-102.2,89.55,74.37,-2.35,0.93
7,1.00,172,44,0.347,-8.28,-101.85,89.37,74.27,-2.29,0.73
8,1.04,173,43,0.296,-8.15,-101.91,89.25,74.57,-2.36,1.0
9,1.07,174,42,0.482,-8.2,-102.01,89.74,74.52,-2.35,0.85
10,1.10,175,41,0.593,-8.07,-102.56,89.14,74.34,-2.44,1.06
11,1.14,176,40,0.259,-7.81,-102.45,89.38,74.48,-2.41,1.07
12,1.17,177,39,1.051,-7.56,-101.4,89.08,74.36,-2.37,1.03
13,1.20,178,38,0.741,-7.78,-102.14,89.05,74.69,-2.44,1.11
14,1.24,179,37,0.353,-7.66,-102.14,89.03,74.34,-2.49,1.11
15,1.27,180,36,0.177,-7.68,-102.16,89.03,74.52,-2.47,1.11
16,1.30,181,35,0.105,-7.67,-102.24,89.14,74.42,-2.52,1.09
17,1.34,182,34,0.373,-8.04,-102.05,89.4,74.46,-2.49,0.99
18,1.37,183,33,0.508,-7.94,-101.92,88.9,74.53,-2.56,0.95
19,1.40,184,32,0.157,-7.97,-101.96,88.74,74.57,-2.64,0.96
20,1.44,185,31,0.595,-8.05,-102.04,89.33,74.51,-2.54,1.12
21,1.47,186,30,0.233,-8.17,-102.27,89.13,74.38,-2.62,1.02
22,1.50,187,29,0.321,-7.85,-101.99,88.93,74.52,-2.64,1.08
23,2.27,188,48,1.337,-9.19,-102.0,88.96,74.49,-2.47,1.23
24,2.31,189,47,0.456,-8.8,-101.54,88.78,74.23,-2.42,1.15
25,2.34,190,46,0.276,-9.08,-101.71,88.9,74.17,-2.4,1.26
26,2.37,191,45,0.234,-9.05,-101.79,88.67,73.95,-2.38,1.22
27,2.41,192,44,0.293,-9.06,-101.5,88.67,73.87,-2.43,1.27
28,2.44,193,43,0.256,-8.91,-101.57,88.93,73.81,-2.38,1.18
29,2.47,194,42,0.376,-8.75,-101.38,88.66,73.43,-2.34,1.05
30,2.51,195,41,0.306,-8.45,-101.53,88.78,73.58,-2.41,1.27
31,2.54,196,40,0.407,-8.68,-101.47,88.37,73.19,-2.48,1.14
32,2.58,197,39,0.504,-8.74,-101.97,88.46,72.79,-2.54,1.07
33,2.61,198,38,0.488,-8.48,-101.48,88.78,72.82,-2.42,1.17
34,2.64,199,37,0.518,-8.32,-101.07,88.48,72.3,-2.42,1.19
35,2.68,200,36,0.320,-8.4,-101.39,88.21,72.1,-2.47,1.3
36,2.71,201,35,0.306,-8.3,-101.25,88.52,71.88,-2.51,1.28
37,2.74,202,34,0.403,-8.23,-101.47,88.11,71.91,-2.38,1.31
38,2.78,203,33,0.295,-8.52,-101.5,87.82,71.81,-2.48,1.16
39,2.81,204,32,0.457,-8.5,-101.04,87.38,71.58,-2.5,1.2
40,2.84,205,32,2.320,-8.18,-101.99,89.7,73.2,-2.52,1.2
41,2.88,206,31,0.693,-8.32,-101.49,89.01,73.16,-2.48,1.04
42,2.91,207,30,0.225,-8.35,-101.54,88.99,73.38,-2.46,1.04
43,2.94,208,29,0.230,-8.55,-101.78,89.13,73.22,-2.54,1.13
44,2.98,209,28,0.418,-8.24,-101.36,89.21,73.22,-2.48,1.12
45,3.01,210,27,0.319,-8.56,-101.17,89.18,73.11,-2.45,1.06
46,3.04,211,26,0.174,-8.59,-101.25,89.12,72.93,-2.52,1.16
47,3.08,212,25,0.412,-8.63,-101.66,89.2,72.64,-2.49,1.07
48,3.11,213,24,0.592,-8.58,-101.71,88.61,72.8,-2.45,1.08
49,3.14,214,23,0.593,-8.44,-101.12,88.52,72.56,-2.49,1.09
50,3.18,215,22,0.971,-8.36,-102.09,89.0,72.64,-2.48,1.14
51,3.21,216,21,1.012,-8.44,-101.07,88.35,72.54,-2.46,0.92
52,3.24,217,20,0.751,-8.39,-101.83,88.57,72.35,-2.44,1.06
53,3.28,218,19,0.099,-8.29,-101.88,88.49,72.29,-2.45,1.09
54,3.31,219,18,0.310,-8.21,-101.57,88.55,72.16,-2.42,1.15
55,3.34,220,17,0.425,-8.06,-101.59,88.12,72.11,-2.47,1.11
56,3.38,221,16,0.475,-7.96,-102.07,88.4,72.23,-2.48,1.07
57,3.41,222,15,0.828,-7.42,-101.24,88.45,72.25,-2.43,1.06
58,3.44,223,14,0.668,-7.31,-101.91,88.38,72.32,-2.49,1.12
59,3.48,224,13,0.737,-6.68,-101.17,87.87,72.23,-2.48,1.06
60,3.51,225,12,0.342,-6.47,-101.51,88.13,72.14,-2.51,1.05
61,3.55,226,28,2.647,-5.15,-101.94,88.05,74.79,-2.52,0.95
62,3.58,227,27,0.183,-5.1,-102.08,88.23,74.9,-2.52,0.99
63,3.61,228,26,0.403,-4.98,-101.68,88.0,74.8,-2.5,0.93
64,3.65,229,25,0.522,-4.96,-102.2,88.38,74.68,-2.45,0.93
65,3.68,230,24,0.502,-5.03,-102.07,87.88,74.79,-2.49,0.96
