episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,0,0,1,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.16349983215332,-101.66284942626953,89.20329284667969,73.97637939453125,-1.239607810974121,1.0290155410766602
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,1,1,2,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.098777770996094,-101.83341217041016,89.27566528320312,73.6900634765625,-1.2211341857910156,1.030573844909668
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,2,2,3,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.259317398071289,-101.62187957763672,89.31101989746094,73.38792419433594,-1.2342252731323242,1.0660748481750488
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,3,3,4,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.275604248046875,-101.82463073730469,89.67892456054688,72.8132095336914,-1.2147130966186523,0.9473123550415039
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,4,4,5,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.792844772338867,-101.47212982177734,90.15916442871094,72.62999725341797,-1.211989402770996,0.9204667210578918
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,5,5,6,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.707309722900391,-102.11807250976562,89.85612487792969,72.32417297363281,-1.2839622497558594,1.0074477195739746
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,6,6,7,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.7794952392578125,-101.9178237915039,89.54139709472656,72.01556396484375,-1.2318401336669922,1.0497592687606812
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,7,7,8,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-5.057163238525391,-101.67765045166016,89.82170104980469,71.73634338378906,-1.2243432998657227,1.041785717010498
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,8,8,9,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-5.243169784545898,-101.93156433105469,89.88961791992188,71.40229034423828,-1.1756362915039062,1.0173033475875854
018_pouch,put the pouch on the tray,1,1,0,0.0,1788334047.5102425,00000_front_put_the_pouch_on_the_tray.png,00000_wrist_put_the_pouch_on_the_tray.png,recap.png,50,9,9,10,-4.131868131868132,-101.93406593406593,91.82417582417582,74.9010989010989,-1.1868131868131868,0.8904109589041096,-4.980684280395508,-102.11449432373047,90.2684326171875,71.02010345458984,-1.2025175094604492,0.951460063457489
